id_lokalId,byg026Opførelsesår,byg069Sikringsrumpladser,status,decade,latitude,longitude,oc_confidence,oc_formatted,oc_category,oc_type
AE85C5CD-2772-4AFD-8CF0-835BB5E1D9B4,1957,32,6,1950s,56.177573025496265,10.180903749368285,10,"Bildbjergvej 28, 8200 Aarhus N, Denmark",building,building
AE315E20-A8EF-4912-8617-677F4F7CE0D7,1968,16,6,1960s,56.23465667697441,10.22851722067199,10,"Hedeskovvej 3C, 8520 Lystrup, Denmark",building,building
ACBA587F-3058-4A13-9E33-F85700E1BE67,1998,39,6,1990s,56.173285654441095,10.197342269119732,10,"Kløvermarksvej 9, 8200 Aarhus N, Denmark",building,building
A6279472-6BAE-4699-8F2F-4191179F2AA7,1969,86,6,1960s,56.17699212579565,10.210198860333733,10,"Bethesdavej 9, 8200 Aarhus N, Denmark",building,building
A15A6B0E-CC8B-4D65-9D25-B4FF0D3E7484,1953,402,6,1950s,56.17717528310639,10.20045398626333,10,"Randersvej 75, 8200 Aarhus N, Denmark",building,building
9F23535F-511D-4DAC-8D7E-4A8B2CBE9352,1953,82,6,1950s,56.17505855886061,10.203930752018294,10,"A.H. Winges Vej 7, 8200 Aarhus N, Denmark",building,building
9EAA6FEA-7672-40BC-8E85-99B829329825,1990,22,6,1990s,56.22218175419385,10.170255841998326,10,"Præsteager 44, 8200 Aarhus N, Denmark",building,building
9E2BB16D-9978-479E-9F0B-706526F496DA,1900,27,6,1930s,56.179726303870666,10.196555224165303,10,"Malmøgade 7, 8200 Aarhus N, Denmark",building,building
9DB40536-6F8E-499A-9EB7-761C6C9720C1,1960,48,6,1960s,56.175316186475534,10.195113270734842,10,"Islandsgade 6, 8200 Aarhus N, Denmark",building,building
9C44708D-FEB1-4898-9DC7-099FDCAF924F,1958,598,6,1950s,56.1833881425675,10.199688319695007,10,"Illerupvej 10, 8200 Aarhus N, Denmark",building,building
96952C92-44F3-499F-8058-3D2A0F6EF865,1963,92,6,1960s,56.17241245912562,10.218828627722356,10,"Herluf Trolles Gade 7A, 8200 Aarhus N, Denmark",building,building
915AC97B-099A-4D2F-8250-71F103A38E6E,1956,88,6,1950s,56.178476607292794,10.177294445593844,10,"Porsgrunnsvej 10, 8200 Aarhus N, Denmark",building,building
87D95411-9DAB-4BD3-B600-74B42C81BE5D,1973,56,6,1970s,56.181036302812124,10.194583925587517,10,"Kalmargade 47, 8200 Aarhus N, Denmark",building,building
86A88A5C-C216-4CE9-AB9A-68C98D47A7AB,1990,32,6,1990s,56.17472051367422,10.183666320779217,10,"Katrinebjergvej 128, 8200 Aarhus N, Denmark",building,building
84DD6FCC-54DD-4EE5-B9F6-8E17BB2DC489,1986,24,6,1980s,56.280792994102235,10.320381619281763,10,"Grenåvej 793H, 8541 Skødstrup, Denmark",building,building
774A7220-0CAA-4482-AC27-8F7DDDF4C17D,1989,114,6,1980s,56.19892972053478,10.198988573194622,10,"Skejbygårdsvej 22, 8240 Risskov, Denmark",building,building
761993EF-7C39-407D-8A25-CE36CC701481,1990,113,6,1990s,56.19679596132226,10.192660302447527,10,"Skejby Vænge 293, 8200 Aarhus N, Denmark",building,building
6B7BFD9B-A3A6-4614-B88E-DBBEA5ADE5EB,1998,38,6,1990s,56.19893372901818,10.188894237024405,10,"Skejbytoften 138, 8200 Aarhus N, Denmark",building,building
5B6C4EF5-3835-447D-BDB4-88071D42F10E,1952,28,6,1950s,56.175052174107016,10.204770591791572,10,"Marius Simonsens Vej 5, 8200 Aarhus N, Denmark",building,building
5B5B795A-41F6-4A9D-B501-217C0C9CB707,1988,27,6,1980s,56.171060527727704,10.209476889099514,10,"Barthsgade 12B, 8200 Aarhus N, Denmark",building,building
4DC05D94-94CA-4104-94B5-1D6D69BF2724,1968,65,6,1960s,56.23485034239438,10.227654158274214,10,"Revlingebakken 11, 8520 Lystrup, Denmark",building,building
4CA4C6C8-BE01-478F-AF7C-B8B7FCC99036,1975,162,6,1970s,56.200689008636196,10.185929317609444,9,"Skejbyvej, 8200 Aarhus N, Denmark",road,road
4BB5BA0C-3C76-4E48-8706-279197E228AC,1973,56,6,1970s,56.18144664995134,10.196063399172829,10,"Kalmargade 53, 8200 Aarhus N, Denmark",building,building
485BF67B-E8B2-450B-A486-70A147E083E4,2000,55,6,2000s,56.19620369931263,10.188697778391065,10,"Skejbyparken 308, 8200 Aarhus N, Denmark",building,building
478AE971-88E1-4634-AD49-44D74F452CB9,1959,48,6,1950s,56.174578815831694,10.205287328750329,10,"Funch Thomsens Gade 14, 8200 Aarhus N, Denmark",building,building
3FD83D4A-47DC-47FC-B684-E4AA8676AEC5,1958,100,6,1950s,56.183777851668665,10.199057295260177,10,"Illerupvej 28, 8200 Aarhus N, Denmark",building,building
3CC5AA79-294A-475B-933A-878AD91F4D33,1955,136,6,1950s,56.18568123849402,10.207017136551759,10,"Solhvervsvej 24, 8200 Aarhus N, Denmark",building,building
3BD31918-9541-4DC1-AA2D-307CF3533DBE,1973,56,6,1970s,56.180566474140704,10.197767414193295,10,"Kalmargade 30, 8200 Aarhus N, Denmark",building,building
379AE35D-3659-49F7-A424-B812EDD8FC83,1973,56,6,1970s,56.18086225346176,10.19600607563477,10,"Kalmargade 35, 8200 Aarhus N, Denmark",building,building
363A275F-CB4B-405C-88A7-738F3942E49D,1972,89,6,1970s,56.20152633063201,10.185266545731535,9,"Samuel Morses Vej, 8200 Aarhus N, Denmark",road,road
2E5E7ED9-B84E-46FD-AA11-3DB510F755EE,1955,158,6,1950s,56.17586618734406,10.20470378552376,10,"Marius Simonsens Vej 15, 8200 Aarhus N, Denmark",building,building
2B9495C0-C446-47AA-886A-3F153A17260B,1952,28,6,1950s,56.17493274969749,10.204762180117648,10,"Marius Simonsens Vej 3, 8200 Aarhus N, Denmark",building,building
2B3D747F-99AC-4808-913C-C5EC5867697F,1969,64,6,1960s,56.201069601047024,10.188506241825005,10,"P.O. Pedersens Vej 1, 8200 Aarhus N, Denmark",building,building
2941816F-1679-4D59-A2F3-C4964BE3FE82,1994,26,6,1990s,56.174664644421576,10.2016581522631,10,"Brendstrupvej 6, 8200 Aarhus N, Denmark",building,building
2610FAEF-4458-4BD9-9D9C-79A92441E2BC,1968,180,6,1960s,56.171184376323886,10.19719730615402,10,"Jens Baggesens Vej 110, 8200 Aarhus N, Denmark",building,building
2079CF1F-D967-47F5-BD00-0F12ED18A237,1990,135,6,1990s,56.27825030187104,10.32108817818894,10,"Hjelmagerparken 388B, 8541 Skødstrup, Denmark",building,building
2064E282-EFAD-4E11-9F52-28AF49BAC620,1953,75,6,1950s,56.174084721069185,10.198984033526925,10,"Lucernevej 7, 8200 Aarhus N, Denmark",building,building
1C40C125-B048-4785-9B83-272055B38FE5,1954,158,6,1950s,56.17563285089028,10.204720640300653,10,"Marius Simonsens Vej 11, 8200 Aarhus N, Denmark",building,building
0ED9DD7C-8797-4562-9B76-6F4A730EF06D,1990,59,6,1990s,56.19655238753656,10.190765429071412,10,"Skejby Vænge 149, 8200 Aarhus N, Denmark",building,building
0BCC0DC4-E341-43CE-949F-CCFCC02351F4,1969,212,6,1960s,56.18348222660251,10.192983005987928,10,"Gøteborg Alle 12, 8200 Aarhus N, Denmark",building,building
0A3F7D3A-5C01-4969-85D1-D4DE3A3302AD,1998,70,6,1990s,56.172558022268205,10.197183678696433,10,"Katrinebjergvej 56A, 8200 Aarhus N, Denmark",building,building
097D9DDD-0A2D-4FDD-B3D9-B0C0EBF5C95B,1994,170,6,1990s,56.195053377873236,10.192739515912608,9,"Søndersøstien, 8200 Aarhus N, Denmark",road,road
06BC653E-C29B-41AA-A042-8CC8A2C4BBB1,1973,56,6,1970s,56.180949099742364,10.195295077192414,10,"Kalmargade 41, 8200 Aarhus N, Denmark",building,building
03FB9536-0E78-4388-B4AC-63E066FE3006,1968,619,6,1960s,56.187762232723216,10.195728759479845,10,"Lindholmvej 4, 8200 Aarhus N, Denmark",building,building
038AFDCE-D73F-4CC0-98CA-278A19255EB1,1991,65,6,1990s,56.27820797276785,10.322687843380756,10,"Hjelmagerparken 420, 8541 Skødstrup, Denmark",building,building
02795F1B-3F59-4CD0-8DCA-9E1E2F4C0CFF,1953,158,6,1950s,56.17598025274869,10.204690443989307,10,"Marius Simonsens Vej 17, 8200 Aarhus N, Denmark",building,building
02184F7C-F967-44DE-BB25-3DC3382FF05C,1972,111,6,1970s,56.240666275761164,10.231898043349151,10,"Elstedhøj 39, 8520 Lystrup, Denmark",building,building
AA225D83-455D-49B6-98E3-EFD93CC4AA09,1986,58,6,1980s,56.10648039746607,10.200590203210854,10,"Stennehøj Allé 104, 8270 Højbjerg, Denmark",building,building
ECE67AF4-1829-40B6-A924-C35BB8F21BA4,1990,120,6,1990s,56.10727420444947,10.204002770933378,10,"Stenvej 91, 8270 Højbjerg, Denmark",building,building
E9AA763F-8D1D-443E-B35D-E6770365F780,1997,42,6,1990s,56.109077930839725,10.21173273736538,10,"Emiliedalsvej 131, 8270 Højbjerg, Denmark",building,building
DD989A95-D0AF-4E5F-8EF6-F3A16F995B45,1940,70,6,1940s,56.1199585785602,10.202393119589917,10,"Hestehavevej 10, 8270 Højbjerg, Denmark",building,building
DAE35241-3321-4444-9C1E-3B020EA4FBDC,1983,114,6,1980s,56.10999891210215,10.2106736391639,10,"Emiliehøj 15, 8270 Højbjerg, Denmark",building,building
D4EB9BE4-F99B-4EF0-BBB3-E1147CC07C4A,1782,24,6,1930s,56.1219938432888,10.197022293545198,10,"Saralystvej 25C, 8270 Højbjerg, Denmark",building,building
D4AE62EB-B8C6-44B6-A07B-F1451EE5C093,1975,86,6,1970s,56.05350734365099,10.211153195060271,10,"Byagervej 192, 8330 Beder, Denmark",building,building
D47B597E-93C3-4F12-83F2-66323B624B7E,1955,39,6,1950s,56.143921425791426,10.207116171509158,10,"Strandparken 29, 8000 Aarhus C, Denmark",building,building
D26B03F8-F11E-424E-88E3-53E30A823C77,1975,67,6,1970s,56.05431887117596,10.211506530084016,10,"Byagervej 158, 8330 Beder, Denmark",building,building
CE35AB6A-472F-4B05-8074-E85BF3561441,1954,38,6,1950s,56.11769867043669,10.195789409241778,10,"Rosenvangs Allé 206B, 8270 Højbjerg, Denmark",building,building
CA1AACB1-1046-4DBF-B5F4-5C9C58BE7C26,1976,84,6,1970s,56.109887532444425,10.211549125525481,10,"Emiliehøj 16, 8270 Højbjerg, Denmark",building,building
C845347C-78B2-4AD4-BBDA-492A2DBE1765,1975,86,6,1970s,56.05363643551154,10.209543943779416,10,"Byagervej 212, 8330 Beder, Denmark",building,building
C39AA78E-128A-43F7-BC9B-ECFB1DE557C8,1989,94,6,1980s,56.10718196432667,10.195962097042662,10,"Lerhus Allé 33, 8270 Højbjerg, Denmark",building,building
BC6F1DCA-F815-4108-809D-4864868D55B4,1992,34,6,1990s,56.14876053800102,10.194728526703777,10,"Hallssti 39, 8000 Aarhus C, Denmark",building,building
B4E87F1B-710E-4CE5-A03A-5467512825D3,1975,86,6,1970s,56.0536565960093,10.210072224544787,10,"Byagervej 204, 8330 Beder, Denmark",building,building
AC414048-0758-493C-BA0A-F4F7DFF16076,1976,46,6,1970s,56.11639088070139,10.21188135796022,10,"Nagelsvej 20, 8270 Højbjerg, Denmark",building,building
A3B9F8E5-C8D8-4A79-B774-802C62D47C60,1985,153,6,1980s,56.106971888264,10.199778364799876,10,"Stennehøj Allé 87, 8270 Højbjerg, Denmark",building,building
90931885-5468-411C-99C1-B35219EAE098,1953,37,6,1950s,56.11751666128429,10.196648443264099,10,"Rosenvangs Allé 210A, 8270 Højbjerg, Denmark",building,building
8F455E9F-DD1F-48A9-8E6D-7C910CC795BB,1967,238,6,1960s,56.14128874641057,10.198570945263375,10,"Marselis Boulevard 36, 8000 Aarhus C, Denmark",building,building
833E57EF-FE23-474E-B15D-E5CDBDB06216,1890,2,6,1930s,56.13441943114828,10.20901053127637,10,"Carl Nielsens Vej 1, 8000 Aarhus C, Denmark",building,building
7616514C-3AD4-4655-9180-DA4AEAF9EA4A,1992,100,6,1990s,56.145914721083415,10.195688402467713,10,"Dannebrogsgade 21E, 8000 Aarhus C, Denmark",building,building
66D11170-A6F9-4334-B521-600C48464039,1990,22,6,1990s,56.041958878511906,10.091608941804024,10,"Egevangen 191, 8355 Solbjerg, Denmark",building,building
527E954C-8B8F-49AF-85CE-D2734C6D4021,1985,127,6,1980s,56.110122371586655,10.209830206443886,10,"Emiliehøj 13A, 8270 Højbjerg, Denmark",building,building
509671F1-7F3A-4543-BFED-4D91B1D73F83,1985,155,6,1980s,56.10659917762074,10.199546158936545,10,"Stennehøj Allé 79, 8270 Højbjerg, Denmark",building,building
4C47D21D-FCEC-4444-A936-05D44F20748A,1953,34,6,1950s,56.11463096762368,10.206586230811302,10,"Elverdalsvej 2, 8270 Højbjerg, Denmark",building,building
41D3ED30-A287-4FE4-A3E8-207C1186C376,1961,112,6,1960s,56.1423295626092,10.199725439596172,9,"Dalgas Avenue, 8000 Aarhus C, Denmark",road,road
3FC74FE0-219B-428E-A0EC-20388357111D,1975,67,6,1970s,56.05444875576994,10.209899358483476,10,"Byagervej 140, 8330 Beder, Denmark",building,building
3ED911FC-2AC6-4587-AE2E-ED161A0431B5,1975,67,6,1970s,56.05442968039167,10.20937029805282,10,"Byagervej 134, 8330 Beder, Denmark",building,building
336F2FC6-B2C8-4AEF-8D5F-487E12FBD8CE,1968,117,6,1960s,56.110160539522354,10.208997280784386,10,"Emiliehøj 11, 8270 Højbjerg, Denmark",building,building
2BFAF881-0F17-4373-BE63-6CF46784309E,1976,46,6,1970s,56.11658268864577,10.211096872796537,10,"Nagelsvej 16, 8270 Højbjerg, Denmark",building,building
229F2E96-96A6-41B3-9EA9-2B7EB54D7E7E,1975,86,6,1970s,56.05354728772299,10.212209904315385,10,"Byagervej 176, 8330 Beder, Denmark",building,building
0E8A8972-321B-4008-AE9E-29D48E8F3809,1953,40,6,1950s,56.11760783871783,10.196215072430164,10,"Rosenvangs Allé 208B, 8270 Højbjerg, Denmark",building,building
14C560D7-DCDC-4F21-89AE-A50B9B6CA23A,1990,53,6,1990s,56.103079224149695,10.11929958282777,10,"Birkegårdsvej 16, 8361 Hasselager, Denmark",building,building
02A818D9-CBB1-42ED-92BC-913311B06BB1,1994,41,6,1990s,56.106304193578346,10.119120471161795,9,"Dole Nordic, Birkegårdsvej, 8310 Tranbjerg, Denmark",commerce,shop
3AA297A0-E109-4BD6-8646-ADBDF10B1E5A,1971,88,6,1970s,56.152219349502126,10.21264040963694,9,"A Treat, Europaplads, 8000 Aarhus C, Denmark",commerce,craft
8EFA1478-5033-4287-A8D5-DE705F25ADAA,1989,54,6,1980s,56.16667154037083,10.103885025300839,10,"Dalgårdsvej 15, 8220 Brabrand, Denmark",building,building
ADDDA250-97FE-4116-8CF6-B8A25F821D2B,1961,21,6,1960s,56.16365193518052,10.125455892228835,10,"Grimhøjvej 4A, 8220 Brabrand, Denmark",building,building
42842228-BB63-40C6-BC56-85420BEEFE54,1989,42,6,1980s,56.105242016814486,10.151870347381701,10,"Søren Nymarks Vej 21A, 8270 Højbjerg, Denmark",building,building
904699BD-C543-4166-9B15-C50E960217E8,1972,75,6,1970s,56.12165599697638,10.138410978976916,10,"Grøndalsvej 70, 8260 Viby, Denmark",building,building
E07FC9D2-2458-4A26-BED3-55C0C9E7979E,1972,75,6,1970s,56.12164573617243,10.139056193889942,10,"Grøndalsvej 64, 8260 Viby, Denmark",building,building
99854E26-8186-4928-A02C-FB7CD0963B1E,1999,90,6,1990s,56.175870652557975,10.142453753893092,10,"Runetoften 19, 8210 Aarhus V, Denmark",building,building
A8B28B89-6C90-49B9-ABA6-4671C2D92519,1997,660,6,1990s,56.189047548555514,10.184202929168604,10,"Olof Palmes Allé 35, 8200 Aarhus N, Denmark",building,building
862321FC-DB44-458E-ABAD-B7D9276929C6,1968,70,6,1960s,56.15054434201411,10.120095796612231,10,"Engdalsvej 71A, 8220 Brabrand, Denmark",building,building
5304BB75-A352-411A-BB7B-F9E6312206DD,1966,70,6,1960s,56.151092816800556,10.12032295741436,10,"Engdalsvej 73A, 8220 Brabrand, Denmark",building,building
6E13ACA9-55A1-48A7-905F-19C04721247E,1992,106,6,1990s,56.18807206451179,10.21076851170757,10,"Børglumvej 25, 8240 Risskov, Denmark",building,building
BB98AA68-9D17-4580-9DC2-DD670AAE4FA1,1982,299,6,1980s,56.156970262912075,10.203556388785849,9,"Lokalcenter Møllestien, Grønnegade, 8000 Aarhus C, Denmark",social,social_facility
B45C4196-8F42-42BF-A50E-1D75519BC778,1968,17,6,1960s,56.16417632079501,10.124379738402284,10,"Grimhøjvej 7, 8220 Brabrand, Denmark",building,building
6B8398A0-084C-4EE6-92BF-2C8A8BD058A3,1972,259,10,1970s,56.14946476915117,10.170803261554905,10,"Bestlasgade 3, 8230 Åbyhøj, Denmark",building,building
8E8F9580-302B-45B6-8E92-08C72EE1C3B1,1976,66,6,1970s,56.200196027465054,10.205532933454739,9,"Børnehuset ved Skoven, Kantorvænget, 8200 Aarhus N, Denmark",education,kindergarten
5387EAB1-844E-439A-B7FC-1B51B7AD2A00,1994,126,6,1990s,56.18364023006371,10.099953007202652,9,"Bauhaus, Anelystparken, 8381 Tilst, Denmark",commerce,shop
E5B405B7-771E-406E-BF37-EE3882B75CA8,1974,158,6,1970s,56.199475192053455,10.207552520970367,10,"Kantorvænget 306, 8240 Risskov, Denmark",building,building
60F2A3A6-D3AF-4B21-A073-7064F0DEFB94,1960,323,6,1960s,56.194601712217036,10.209847648467733,9,"Risskov Gymnasium, Tranekærvej, 8240 Risskov, Denmark",education,school
6D6E69DC-B832-432D-AEC0-4E5EECD0C514,1987,50,6,1980s,56.16672019375033,10.12143898929594,10,"Holmstrupgårdvej 20, 8220 Brabrand, Denmark",building,building
0C2CA00E-040D-4EE8-98C1-804DC408D0CA,1976,73,6,1970s,56.19892052807989,10.205470519198323,10,"Kantorvænget 6, 8240 Risskov, Denmark",building,building
18A84FFF-853F-4BD9-BE64-F0831FB0F0E6,1989,88,6,1980s,56.20573234345908,10.251942639783984,10,"Julsøvej 1, 8240 Risskov, Denmark",building,building
5E0EA06C-37AD-4E4F-80A5-C0ED72B25461,1987,54,6,1980s,56.10296510756856,10.10941146211098,10,"Birkemosevej 6, 8361 Hasselager, Denmark",building,building
EDDFE8AA-16E9-4BAD-BE28-A038D831ED09,1974,140,6,1970s,56.102611157921515,10.093058669013015,10,"Stormosevej 6, 8361 Hasselager, Denmark",building,building
4E71F835-2DFF-4328-94FA-AC4BB23CA825,1968,170,6,1960s,56.124444156668275,10.163831754164338,10,"Kongsgårdsvej 26, 8260 Viby, Denmark",building,building
3EA60815-76F5-465E-822E-FAE4C099844A,1959,80,6,1950s,56.173708526443214,10.213842024446976,10,"Ivar Huitfeldts Gade 79, 8200 Aarhus N, Denmark",building,building
88ED8097-83CD-4740-B3C7-8EAA98BD1E64,1988,34,6,1980s,56.10798271396858,10.128447947556385,10,"Jens Juuls Vej 42, 8260 Viby, Denmark",building,building
B1F23F17-8DA5-4C8A-B7DD-705B47A909E4,1943,45,6,1940s,56.141747538778304,10.205158255957185,10,"Marselis Boulevard 1, 8000 Aarhus C, Denmark",building,building
9E8D879C-CB88-4F3B-8077-21A7EF892C31,1986,65,6,1980s,56.10179028902632,10.109608544204363,10,"Birkemosevej 3A, 8361 Hasselager, Denmark",building,building
56C3A090-97D3-48D6-A212-CD401B86D848,1971,35,6,1970s,56.16744355474754,10.119402364120026,10,"Sintrupvej 2, 8220 Brabrand, Denmark",building,building
1F9DF924-573D-4024-8989-644E06A5A5B2,1967,31,6,1960s,56.207574428778386,10.223064263448656,10,"Viengevej 1, 8240 Risskov, Denmark",building,building
8847369E-C9AB-432F-AF79-E8A1381BBBB4,1971,179,6,1970s,56.204287640905996,10.265391023992471,10,"Brobjerg Parkvej 37, 8250 Egå, Denmark",building,building
D8C280FF-58D5-44AD-A315-1BB5EC8E33CD,1960,35,6,1960s,56.176202219539384,10.202435745253448,10,"Skovvangsvej 26A, 8200 Aarhus N, Denmark",building,building
15E602FA-98E9-4226-8D2A-0CA74076E423,1978,31,6,1970s,56.10605394025591,10.158096826357022,10,"Michael Drewsens Vej 5, 8270 Højbjerg, Denmark",building,building
7E4F9626-0273-4E49-866F-C60F62FE4341,1968,172,6,1960s,56.1413154371149,10.182539740439273,10,"Langenæs Allé 35, 8000 Aarhus C, Denmark",building,building
CA7E2BCE-765A-4718-B72E-428EE67CA5AD,1991,287,6,1990s,56.162302957697996,10.212061672709869,10,"Knudrisgade 4B, 8000 Aarhus C, Denmark",building,building
7D37D98C-6182-4DD0-A6DB-6B3A80841ACC,1956,21,6,1950s,56.12421305339068,10.16176952678494,10,"Monradsvej 35, 8260 Viby, Denmark",building,building
B1E5186B-38A6-40FB-A177-B1BCB6BB401B,1972,32,6,1970s,56.15957112741565,10.144227179710425,10,"Doktor Holsts Vej 44, 8230 Åbyhøj, Denmark",building,building
28A75B29-CFD9-400A-8691-C49AB5F21BD3,1970,127,6,1970s,56.15957596546306,10.14565456348745,10,"Doktor Holsts Vej 34, 8230 Åbyhøj, Denmark",building,building
8FBE0C30-C67B-4B7D-B58F-630BD6BB172A,1989,25,6,1980s,56.16650025052719,10.10769507079844,10,"Sintrupvej 25B, 8220 Brabrand, Denmark",building,building
6A0E0B60-E6AF-4E0B-9ED0-327B9A9BE53A,1969,50,6,1960s,56.206347298530254,10.235403792782646,10,"Grøntekspressen, Lystrupvej, 8240 Risskov, Denmark",building,building
BAA3D5D2-86CA-4B99-8CC4-A0CDE00C835C,1965,32,6,1960s,56.11112502986879,10.130548774505423,10,"Jens Juuls Vej 15, 8260 Viby, Denmark",building,building
2E642D3F-456E-4B0C-BD82-7E1C01A5BE60,1970,300,6,1970s,56.19271662580206,10.208123420919213,9,"Vejlby/Risskov Centret, Vejlby Centervej, 8200 Aarhus N, Denmark",outdoors/recreation,sports_centre
6CEB2FAA-511A-46C2-BB77-3BC7B5662CF1,1973,66,6,1970s,56.10783968227464,10.143917616277252,10,"Gunnar Clausens Vej 66, 8260 Viby, Denmark",building,building
07BB09BB-FFF6-4C88-991E-BF869D8DC6EC,1964,37,6,1960s,56.16298727582365,10.125822280869917,10,"DAF, Edwin Rahrs Vej, 8220 Brabrand, Denmark",building,building
5CDBEBCE-EBB5-4B51-97AC-C35D50DB9CCB,1961,149,6,1960s,56.17175124896203,10.189856423380945,9,"AU Library, Katrinebjerg, Helsingforsgade, 8200 Aarhus N, Denmark",education,library
A0B2C950-7C6D-4C0A-86F7-30EAD56D3AB0,1951,33,6,1950s,56.1426367229392,10.203187132829548,10,"Assensgade 17, 8000 Aarhus C, Denmark",building,building
BE660207-B78A-408C-AD1F-C1721CCBD8B8,1966,61,6,1960s,56.11332567886673,10.157121927423338,10,"Søndervangen 65, 8260 Viby, Denmark",building,building
722CDE7B-E8ED-4A7B-B317-A61ED0D720C6,1966,61,6,1960s,56.11336979874792,10.156210261843084,10,"Søndervangen 59, 8260 Viby, Denmark",building,building
371ABABE-BBA2-46D7-8A1B-3DD49C820DC4,1877,286,6,1930s,56.15191899338677,10.204635161105761,10,"Ryesgade 20, 8000 Aarhus C, Denmark",building,building
EFB92F3D-1A40-4FA0-8EAC-EBC0D07C47EF,1977,90,6,1970s,56.20926183600862,10.218846321955883,10,"Sindalsvej 29, 8240 Risskov, Denmark",building,building
A65D3207-2810-4F7D-9F1F-CDFA72E7AE9F,1963,40,6,1960s,56.17426431942525,10.199801142311946,10,"Jordbrovej 25, 8200 Aarhus N, Denmark",building,building
A1BC353A-AC11-4B07-A3C0-8CDEE54C8FF2,1950,73,6,1950s,56.14521935190265,10.185886785856434,10,"Nordborggade 20, 8000 Aarhus C, Denmark",building,building
9FA766CA-7276-481D-A1FE-5D42C4D777B1,1966,18,6,1960s,56.233350472957824,10.239750212913851,10,"Sønderskovvej 16B, 8520 Lystrup, Denmark",building,building
B68F3082-7CAB-4433-AB25-70A9B37DF474,1988,24,6,1980s,56.20377940384071,10.248658013622176,10,"Ravnsøvej 10, 8240 Risskov, Denmark",building,building
6CA0C0D3-1FDB-44A8-A91D-E58B7A2F8C45,1965,53,6,1960s,56.10808575749539,10.161548803553899,9,"Axel Kiers Vej, 8260 Viby, Denmark",road,road
629D314C-E5BA-4001-96BD-0E51756BD6AB,1966,75,6,1960s,56.16373718108408,10.120047700574602,10,"Holmstrupgårdvej 1A, 8220 Brabrand, Denmark",building,building
3B760A10-3003-4FD8-9D7E-DE1FFC2C5F5F,1966,61,6,1960s,56.11370237543239,10.155160887733894,10,"Søndervangen 53, 8260 Viby, Denmark",building,building
EB5780A8-C7D8-493A-BD28-DBD37DDBDD70,1974,155,6,1970s,56.20574855357143,10.19115004460415,10,"P.O. Pedersens Vej 14B, 8200 Aarhus N, Denmark",building,building
03519CE4-F438-4D6A-A694-413D3E1A8655,1966,36,6,1960s,56.124924065156506,10.172829605980175,10,"Holme Møllevej 13, 8260 Viby, Denmark",building,building
95AB60B1-6AAD-4A5F-A389-B2AAF7EF727B,1954,82,6,1950s,56.13762021465699,10.173127454571489,10,"Bjørnholms Allé 4A, 8260 Viby, Denmark",building,building
53F1E76E-2A11-43E9-B5EA-3E99606F3350,1990,109,6,1990s,56.10192833255423,10.087187969987239,10,"Ved Milepælen 6, 8361 Hasselager, Denmark",building,building
B0656779-05D1-4D6F-9FCD-03011CE4E3DC,1991,44,6,1990s,56.1673218683246,10.101299554000311,10,"Sintrupvej 45, 8220 Brabrand, Denmark",building,building
C85E59E4-0B0B-4266-8E0B-8FAFEF309D8D,1948,200,6,1940s,56.163910850534606,10.10190516783365,10,"Langdalsvej 46, 8220 Brabrand, Denmark",building,building
DB437347-1183-4AF0-912C-463D56380D4B,1962,42,6,1960s,56.14063770328986,10.179499112253627,10,"Kirkedammen 7, 8000 Aarhus C, Denmark",building,building
153866F6-8D76-4046-B9A1-2D65C0F7EFCE,1968,18,6,1960s,56.15168183657321,10.172480670619402,10,"Søren Frichs Vej 44C, 8230 Åbyhøj, Denmark",building,building
3B9D86AC-1C69-45D1-B8CD-E7DF4D301AF0,1988,34,6,1980s,56.18344528070258,10.124096090646585,10,"Blomstervej 1, 8381 Tilst, Denmark",building,building
04A16570-D357-4710-96A6-CE8B6E7A6EB2,1989,30,6,1980s,56.20522133908705,10.226157425872842,10,"Torsøvej 1B, 8240 Risskov, Denmark",building,building
01A0EB37-1374-42F9-BC3B-A914D8513F58,1964,65,6,1960s,56.25337218922404,10.154287796524619,9,"Semler Agro A/S, Randersvej, 8380 Trige, Denmark",commerce,shop
A68A4C51-1AE6-4A0D-AA6D-13AF8F648A18,1939,30,6,1930s,56.11660868666874,10.206567387830024,10,"Rosenvangs Allé 249A, 8270 Højbjerg, Denmark",building,building
F0707921-96DA-41F3-96B7-971214D2073D,1970,32,6,1970s,56.110737799424584,10.13034782534957,10,"Jens Juuls Vej 17, 8260 Viby, Denmark",building,building
64F8FDF8-A965-48A3-96DF-5435C78883F1,1963,30,6,1960s,56.155300165930754,10.177576179006817,10,"Trindsøvej 13, 8000 Aarhus C, Denmark",building,building
101D6551-01BD-48E9-A4BA-145BD0EA33EA,1972,111,6,1970s,56.23789607532898,10.23532338750716,10,"Elstedhøj 3, 8520 Lystrup, Denmark",building,building
1270CA65-DF82-4C5C-A0B8-2F4DE9594D0B,1972,33,6,1970s,56.16189745731652,10.200117168644873,10,"Samsøgade 84, 8000 Aarhus C, Denmark",building,building
1B304165-1282-4E57-831A-B97B04004F0F,1961,100,6,1960s,56.1391150332305,10.18795847457152,10,"Marselis Boulevard 127, 8000 Aarhus C, Denmark",building,building
