id_lokalId,byg026Opførelsesår,byg069Sikringsrumpladser,kommunekode,byg404Koordinat,status
52959DF0-3B2F-4720-9855-110B82CBAD4E,1965,126,751,POINT (573413.97 6221241.44),6
790AFFB8-7271-49EB-9B04-52FD70FE2A49,1971,109,751,POINT (571419.76 6220477.39),6
0F97A21E-EF5C-419A-8714-94665DF81B18,1969,33,751,POINT (573142.09 6220123.27),6
516A4FE8-F731-4927-ACC5-334A852E91F0,1991,80,751,POINT (573302.76 6229777.14),6
00C337FA-F7B3-4DB8-892E-FBCD7069800D,1990,140,751,POINT (573011.56 6219305.04),6
6E10FF43-4D3F-4F0A-8A62-2DEA31994666,1964,113,751,POINT (575255.04 6228243.07),6
1A545D39-4943-4026-9C5D-9ABA7ADE829B,1965,49,751,POINT (570906.02 6219081.26),6
DFD98F06-364D-4443-BAB5-40C58DB34B3F,1966,42,751,POINT (576616.08 6228672.69),6
B5BB0277-B314-468F-833A-9DF57ED9BA3E,1964,20,751,POINT (572578.4 6219178.8),10
9C71EFF7-AB1E-4D79-9B3A-7C89E2F68F1E,1979,80,751,POINT (568715.97 6226872.4),6
892F3C96-5920-4C19-BD94-7D5C7084BD14,1969,36,751,POINT (570584.49 6219417.33),6
5C0B3711-F57F-4E07-BF49-793EB58017BF,1969,11,751,POINT (572893.7 6223657.19),6
B3D61B79-A9F7-478E-993F-624010689711,1987,22,751,POINT (574359.77 6227008.69),6
48ACB608-7F56-4614-9D6C-A57EF69F0F87,1947,35,751,POINT (572157.41 6225662.27),6
EB9C526D-79F0-46C2-9F70-B7C3CD4AE919,1955,46,751,POINT (574666.98 6227267.99),6
1C9E2273-18B7-45C2-AD65-D3B8069E4925,1970,12,751,POINT (569374.73 6225057.46),10
E2B1DB2F-E541-48E2-82E8-1CC3D3D7CA83,1986,204,751,POINT (567918.33 6223922),10
83890E55-314D-4D11-ADFF-6EC04478CFC2,1955,136,751,POINT (574788.49 6227326.15),6
0AB0E395-2E12-4835-A608-B168B9109224,1955,136,751,POINT (574850.47 6227365.26),6
FA56CC37-BF40-4706-B4F8-75EACE31CA98,1955,136,751,POINT (574718.55 6227302.47),6
8E6EC412-9945-453A-8A87-969D3F63D74B,1972,79,751,POINT (568617.18 6227792.58),6
A0DA149A-7248-4686-BD37-9A63382B53D6,1972,79,751,POINT (568618.17 6227741.58),6
3C83C4DC-7A06-46AD-901F-622AD325BFEC,1977,14,751,POINT (571476.18 6226276.85),6
80B7767E-6D96-42F6-885D-C1F7F31A65D1,1966,38,751,POINT (576161.01 6229334.07),10
AA746E1B-969B-40B0-8357-A78579F9DDAF,1958,30,751,POINT (573333.77 6222299.53),6
23505674-47D4-40F3-832D-5F4F29FF94A0,1974,83,751,POINT (573688.75 6229255.52),6
54C7CCE1-F176-43A8-8223-C3CF11007742,1956,90,751,POINT (572834.58 6220461.43),6
587DF849-4145-4484-ADB1-8A123AFEDFA3,1987,214,751,POINT (569112.12 6217961.74),6
988BE14E-3C62-4145-91EF-53BBCB83771E,1953,85,751,POINT (573595.6 6225724.75),6
452CCC03-E120-4961-B0FF-1CA76C5D5B08,1973,105,751,POINT (567796.2 6217795.58),6
841B0884-A2CE-4CDA-AAD0-34CB9218EAC0,1969,74,751,POINT (572936.68 6225810.7),6
F3316C74-9E4D-49FC-8C0E-C3BAFC8C637A,1981,81,751,POINT (574865.76 6228530.49),10
8EBB85B1-C9ED-4697-A782-D87035370FEF,1982,225,751,POINT (574283.62 6225865.36),6
2C6C51F7-B101-4F0A-BF9F-D619FF45C2DB,1968,30,751,POINT (568915.02 6224862.13),6
A91C406C-86A6-4426-81A2-6B535C470EED,1939,84,751,POINT (568728.48 6223555.32),6
00463473-1F82-49DB-BC10-DD0AAA7C9D9F,2000,64,751,POINT (569913.78 6218212.78),6
CAF31DCB-0F81-4C8F-8F3F-07649E0FCCA5,1995,35,751,POINT (575404.27 6223662.08),6
FCFE1CC3-C1EE-4C8F-9E2A-63CB053993F0,1964,100,751,POINT (572894.3 6220417.35),6
2969BE3E-2033-4A78-8E6D-ED7B487DD648,1967,273,751,POINT (575534.2 6220812.81),6
8C39FCF9-6E1C-4CDF-8A3A-BECD96CA13B9,1963,98,751,POINT (572129.35 6225374.12),6
ABF0CB9E-95A4-4925-B23F-2EA784253D03,1977,198,751,POINT (571624.13 6222510.04),6
ACFBAA5F-6A7C-441F-8E88-2B891431D8F7,1971,201,751,POINT (570986.41 6220390.76),6
5BE068D8-7ACE-4DFD-B78A-9D275A4F5BD1,1989,262,751,POINT (570320.11 6219547.15),6
A4156DDE-DB99-4413-A037-D25531ED0437,1991,477,751,POINT (574149.55 6225636.89),10
D388A823-52AC-4D9C-8344-D6163304DE70,1988,72,751,POINT (573891.7 6230008.3),6
2E0E4553-B2DC-45C0-9EC2-0C856B835CBB,1969,27,751,POINT (568913.54 6224039.78),6
12E880BE-555C-4D38-AB77-B9582BBCB96F,1968,180,751,POINT (574288.95 6225716.98),6
EC3E7B06-FC13-46A4-B22F-41EA3B279886,1989,58,751,POINT (569335.89 6221318.1),6
0DBB823A-A430-4324-932E-98379A680AA6,1970,71,751,POINT (567812.76 6210991.25),6
789F53F2-1882-478F-8702-D4FC42D68AF7,1975,67,751,POINT (575396.68 6212703.98),6
523C550F-3FB1-4137-9E66-31B8CC6A60C2,1989,56,751,POINT (575044.62 6212880.99),6
E203A41B-F1A5-469A-8194-5BD8D35F6851,1978,130,751,POINT (570956.77 6216849.47),6
CABA2426-81DE-4501-A8EF-7CF2FC2AAAC2,1964,238,751,POINT (574348.75 6219699.24),6
615642EE-10A1-4E96-8AD2-C1BB7DDDEB05,1961,582,751,POINT (571981.87 6221219.17),6
4AB0FAD4-9708-4994-85BF-A1671593A464,1954,102,751,POINT (571935.2 6221159.05),6
90AFFAB7-8B53-4EEF-86B6-68FED46260BB,1989,33,751,POINT (573817.26 6229770.12),6
35917191-4373-4D8E-AE63-915CE1526A10,1972,15,751,POINT (568751.24 6225029),6
0B6F45EB-63A6-49B0-9D99-247040AD14F4,1995,129,751,POINT (568525.36 6225368.32),6
1070AA65-ECC4-4829-B16E-A409778B209D,1984,115,751,POINT (574316.27 6224220.14),6
ACC39627-0032-4B1B-9F71-ACD69F1A6F37,1956,61,751,POINT (573875.42 6225486.87),10
52EB0C6D-19DC-433A-9EEF-0F0D7CC9D8D5,1971,99,751,POINT (569280.47 6218409.03),6
951D1E4F-6F70-49B6-94A4-AC3E5766180F,1964,27,751,POINT (571827.59 6218351.96),6
FD55EFA8-D9A2-4578-947D-2F3604F3FD40,1974,55,751,POINT (574880.32 6226457.22),10
5C2EE594-58A9-46DF-BD62-23C74883EEEB,1974,240,751,POINT (574919.07 6226408.9),10
64802481-A0E3-4185-909E-0C86AF55B75E,1987,81,751,POINT (562989.69 6230197.33),6
F55EE1D6-2500-4A36-B395-2090C8CE2A76,1987,48,751,POINT (570613.48 6226500.57),6
1E798B0E-4D9B-425B-A76D-CF3690A37F51,1968,25,751,POINT (571749.64 6221199.24),6
846B9805-7612-4C1E-BCC4-DED32A7966AD,1993,157,751,POINT (575599.33 6228562.29),6
649BE744-9C0E-4F21-8D15-8A07C2047B19,1973,60,751,POINT (575983.98 6229860.73),6
0EAA70AC-0D3E-48BB-B5A6-BB249AD449C3,1982,46,751,POINT (573682.45 6219243.84),6
7F40A758-667E-4927-B8C2-40F2E4A622DF,1955,72,751,POINT (571918.21 6220569.4),6
21BC5636-E77F-4D5A-B8BF-D8F5A94B540B,1971,74,751,POINT (562057.7 6222339.63),6
972A72A0-0FD7-47CB-BA2F-FF508E1D6D05,1955,36,751,POINT (571981.67 6220623.67),6
701C6C22-C2C8-4A5F-9390-FFF680D42E1D,1969,146,751,POINT (572726.92 6220995.59),6
BAF0CB5B-8429-4DE8-A594-04B553F0FC9A,1988,16,751,POINT (572103.15 6221025.2),6
2DBB9A83-EBF6-464F-80F6-6D719388E5D7,1972,338,751,POINT (570204.83 6224354.81),6
D4897243-DB21-44E4-82D0-905E3F5447AB,1972,223,751,POINT (570393.43 6224387.94),6
438FB031-2C72-4958-8DCF-97CB18D12AB6,1972,146,751,POINT (570228.18 6224221.42),6
46C06DFE-6970-4C29-898B-9F4F91812CAC,1972,146,751,POINT (570290.98 6224232.46),6
76D8CFB8-9E1B-4C7F-8B64-586140AF3AFC,1972,146,751,POINT (570353.86 6224243.51),6
FD19D0DB-EB3F-4113-BA07-0229E246873D,1972,146,751,POINT (570416.8 6224254.48),6
CB505311-86E4-488B-94BE-71730B8B4D2E,1972,146,751,POINT (570234.96 6224459.8),6
67F2ECD2-BFD5-4624-AB76-A09077AA0354,1992,28,751,POINT (569738.34 6218120.78),6
DEFB2DF6-4DF8-4C14-9E14-C8FE17CD68A9,1994,45,751,POINT (570271.48 6227359.28),6
0B127AD7-65D4-4437-A2A3-115CC3EE867C,1956,32,751,POINT (574702.45 6226171.99),6
99F07CD2-87A8-41F4-9546-42858E873162,1987,27,751,POINT (573694.15 6229648.29),6
D1B3831B-DB8C-44E0-B39D-C913C1FE8DE4,1969,30,751,POINT (572594.34 6223571.79),6
33B22925-7273-4471-A7E0-B47FB1C39305,1965,52,751,POINT (570312.32 6219080.23),6
5E7A5D2C-10C1-4F62-8AAB-3A48855AFC5E,1963,38,751,POINT (571814.66 6218521.9),6
4A20FABD-85AC-44C5-921F-5FFC2005ACA3,1970,280,751,POINT (574420.35 6224372.45),6
E12410B0-7F80-46FF-B637-83E286B26D66,1960,30,751,POINT (571330.21 6222929.11),6
E84BDBFC-EEFC-4EE3-A766-14B48C878A05,1979,45,751,POINT (577770.1 6229473.81),6
F4548705-401A-4AA9-BCF7-52CA8EA808F2,1987,30,751,POINT (569117.64 6218394.68),6
140FFD42-4706-4EFF-93FF-EF727FC871D1,1973,49,751,POINT (575845.41 6229961.51),6
91D6D92D-1EA9-4FE5-90A9-5892C2EFA081,1975,272,751,POINT (575207.64 6223926.41),6
3EAE57CD-D115-4982-AC38-82FF5D58C771,1961,373,751,POINT (575299.97 6223735.19),6
1930C8B3-2C02-449D-9C76-02E5E7BD1F3C,1961,13,751,POINT (571283.54 6223567.23),6
84BF33BB-5612-4A09-BDAC-61B0CDA36B2C,1952,99,751,POINT (574410.16 6219741.47),6
31A6B687-EF34-4243-835C-740202E51627,1962,130,751,POINT (575665.03 6227746.73),6
BF37414E-ACF8-4DE5-8BAA-D31947D8F474,1956,50,751,POINT (568650.92 6223681.33),6
E28B399F-4CE4-4E7A-B9E9-F2429E41166F,1975,46,751,POINT (571712.46 6222590.31),6
EB767EB4-89FC-46B8-B952-AD4CC669E13A,1969,70,751,POINT (575276.49 6223696.04),6
3B97F79B-E8BC-4F75-AE7E-FE155DD32186,1974,48,751,POINT (570510.55 6218824.96),6
59E576F8-AFD6-4C91-BE47-BBB307EA2C41,1961,70,751,POINT (573630.04 6222511.42),6
7F7C1FED-168F-45DF-BCA3-5AAF98B2B618,1969,570,751,POINT (574505.9 6223527.47),6
FF37B857-F72C-442D-8413-27021863CB9F,1964,1400,751,POINT (572534.29 6218617.17),6
0EA0F6EF-88CE-474C-BD72-0406348E4AD6,1837,100,751,POINT (575349.84 6224554.07),6
5F50A3C1-0FB7-4963-9D17-F40C8F6449FC,1969,167,751,POINT (574039.84 6226963.81),10
9087BEA5-77AC-4D55-A733-2A79A195BB96,1964,25,751,POINT (573249.19 6222155.03),6
78F5E192-9751-4B1B-A346-502E5E89E78B,1913,35,751,POINT (568996.73 6223762.44),6
AC5AEF8B-D504-49BE-9B5F-12A0AFB49081,1955,106,751,POINT (574401.39 6226087.21),6
91DFD927-5C53-49EF-98B6-7B6183146391,1984,57,751,POINT (569036.9 6225292.92),6
2C9E9FEC-2F64-4985-B332-ACE81D787FDB,1974,94,751,POINT (576435.35 6232158.38),6
95A535FC-1756-4B4E-AAF8-57F216861EF1,1998,30,751,POINT (575654.71 6225013.45),6
0FC56098-29D7-47EA-8C30-BE3A97F7E0A6,1997,53,751,POINT (565187.97 6218593.18),6
4C2EE0BC-3DDA-4506-A0DD-9C6793A0DBB1,1972,138,751,POINT (571752.67 6223219.04),6
1D1C0E16-E6FB-4C3A-BEDC-0E976519302C,1989,60,751,POINT (568799.39 6227655.83),6
4EB54310-955E-4F02-948B-E1ADA84D0BA6,1954,100,751,POINT (571645.25 6223344.99),6
47B6B997-EA7D-4EA1-AD67-F60C665BC7B5,1957,110,751,POINT (571716.32 6223311.87),6
0A2E3B00-F35E-467B-86FC-D1ABF01BD823,1952,162,751,POINT (574750.51 6222565.47),6
9028DF49-8B25-4FD5-968E-0B03575C4312,1967,173,751,POINT (575997.7 6229756.01),6
E7442C5B-7F5A-444F-8E88-25338B007994,2000,35,751,POINT (573280.8 6227681.86),6
03CE2F42-24A1-457F-9EA2-52C4B0199E6F,1960,42,751,POINT (573708.26 6222591.06),6
510B6288-0F1C-4360-A162-3BF844B0E330,1970,109,751,POINT (571486.64 6219193.08),6
8D796BD2-B766-49A6-BAC3-3FF6EF0C576F,1970,109,751,POINT (571429.8 6219266.19),6
2206EE49-0827-48DB-AB39-235F6C274491,1970,111,751,POINT (571333.87 6219289.91),6
7B7EBAC5-6476-405C-98B5-ACB57FE2B2AC,1970,111,751,POINT (571269.21 6219323.33),6
FD7B9C0D-8FDB-49D7-9AA8-750C038CA015,1970,106,751,POINT (571356.89 6219559.62),6
E914954C-8DAE-4848-8443-9B39D03B2A64,1968,102,751,POINT (565998.45 6228254.17),6
9ABE5969-A5CF-4BE9-8052-BD7D7E9AD5B6,1970,106,751,POINT (571148.55 6219544.1),6
B2B6E1F7-9C9E-4F78-B5B7-DC7A1DC6A5F2,1970,106,751,POINT (571220.38 6219445.99),6
5132AC0B-1E8E-49AE-91AA-5FA20BDECCEB,1970,106,751,POINT (571242.77 6219488.74),6
4D9B2D3D-3B18-4A9E-B0D6-6E84ACDC242B,1970,106,751,POINT (571258.76 6219571.19),6
73F37210-9438-4EE7-BF07-9995C9DE5316,1970,106,751,POINT (571336.56 6219348.79),6
8344E701-6DA2-46E4-8A7D-36601091F6AA,1970,106,751,POINT (571358.94 6219391.44),6
7EBB0A65-9A42-4E0F-B9FC-01B6010A5AF9,1970,106,751,POINT (571333.52 6219463.19),6
78D6274B-F0D5-4918-96DB-FE3D137E6EB8,1970,106,751,POINT (571355.81 6219505.85),6
068B27A0-430C-4F40-9D29-DE84E6B478A6,1970,109,751,POINT (571430.93 6219336.89),6
42F9D54E-2D90-4652-BE2B-657A89CBA4A0,1970,109,751,POINT (571426.68 6219453.53),6
E9A2B37A-65F2-4C77-92F8-B5FAC0CF013F,1970,111,751,POINT (571550.68 6219340.9),6
99B7829E-B785-4D4A-983B-9072C566DC64,1961,57,751,POINT (571973.36 6218896.14),6
4DCF267D-9F71-454D-BDFE-70E362499ECD,1973,82,751,POINT (570770.52 6223985.12),6
D5F0B7A0-D871-4F93-AEEE-8BA0BE0264C4,1961,174,751,POINT (573442.82 6225731.48),6
C702E802-70C6-4124-B09A-8396FF6B3C5B,1970,642,751,POINT (575604.36 6229411.75),6
5DE2BA10-FC3B-49A8-9718-5EFACF402BCE,1959,24,751,POINT (571332.18 6223440.46),6
C6A9B2E5-C50D-41F2-A832-6B35FBCB4BEC,1983,602,751,POINT (574615.43 6228652.15),10
3C8BD4B1-FE46-4E5C-9248-2AD2C6EE8D21,1970,62,751,POINT (569443.26 6223248.84),6
83F04221-8DDF-4F46-A5FE-24A14955D47F,1971,39,751,POINT (571858.02 6218778.44),6
E8FCB31B-BB0B-48E8-85EB-991CFEB9311F,1963,27,751,POINT (572748.06 6222231.1),6
7D6FFE0E-4748-481F-BE12-C00A3E756003,1986,40,751,POINT (573149.53 6229959.49),6
27A1C71A-F8AB-4168-9917-986B96692934,1991,122,751,POINT (576631.52 6232150.13),6
785BB294-DD27-4F42-9413-569FF4317AA2,1988,51,751,POINT (571531 6226221.58),6
E906854B-2B16-4828-AD9B-CCB7B17A9B70,1990,67,751,POINT (573561.32 6227837.52),6
62DE431C-FC16-47FC-9338-5E0B3C2F7F81,1998,60,751,POINT (567859.66 6226775.53),6
96ECEB74-FD83-4A0C-B6A4-03E68571BA21,1998,120,751,POINT (580576.76 6232936.76),6
03EA6B3C-D774-4A2E-B5AB-39200C1AB8B0,1994,698,751,POINT (574733.7 6228340.96),6
0C9CF4F8-4268-4DEF-BC3C-95CE0F84886F,1962,70,751,POINT (574987.53 6217834.08),6
D13D0C7F-B54A-4398-913B-877F6A1EEA9A,1967,215,751,POINT (572672.86 6223390),10
6AAF58BA-56BF-4DBF-BE12-79DFB5A6AD12,1868,276,751,POINT (564572.79 6223665.31),6
05F0D548-9777-46D2-95CF-4D1378E03A69,1964,15,751,POINT (572635.35 6219131.46),6
22328532-56A1-4955-BB93-26DDFE9F6DB9,1974,207,751,POINT (572559.29 6218879.89),6
22B2F935-F620-40E1-ACEA-AE672B397536,1987,203,751,POINT (572612.32 6218934.23),6
B8F0FC42-FB43-40B7-87B2-A187EC6DE957,1988,171,751,POINT (572511.04 6219113.43),6
BD55F830-FECC-41B3-B93C-E2F515287A7D,1960,107,751,POINT (572100.94 6219099.77),6
2D941FC7-87DE-4467-82A1-993C962D82C7,1968,95,751,POINT (571266.32 6223247.24),6
1E706BA2-486D-4E03-B610-127D06C83A70,1968,15,751,POINT (571205.59 6222907.28),6
B7B9994E-1FCB-4EA4-BE92-826A7B1CF0C5,1964,175,751,POINT (571147.45 6222898.16),6
05BA2073-CA0E-480E-BDB9-0357AC2B9869,1989,36,751,POINT (571491.39 6222649.55),6
E22DA768-FD3F-4E6B-BF5D-D0FBA1AF60AE,1960,416,751,POINT (573425.31 6222830.05),6
DB3F5902-AB37-490A-9082-D332D32E09E5,1968,95,751,POINT (571402.07 6223119.65),6
F1A40AAC-8E07-4EFA-A2AC-73F6258EAB7C,1988,35,751,POINT (571371.96 6222516.33),6
E598AF1D-FFD2-4F1E-9EDE-DC231BE6F70E,1987,144,751,POINT (574356.75 6223525.41),6
216470E2-002C-4071-99B4-7EC6F03406B7,1977,228,751,POINT (569902.44 6227335.05),10
C29B2F2A-3744-4EA2-8D0C-3238FB5AC6A3,1969,45,751,POINT (573395.88 6226190.43),6
7E223E96-9AD2-4230-968A-DF1F9C16FFD1,1990,137,751,POINT (569908.1 6225768.73),6
498A92B7-E856-45B9-BA2A-211007B5E40B,1967,140,751,POINT (573493.06 6220061.84),6
7AEDEF58-2763-46D2-8A45-D64530C583F7,1975,311,751,POINT (567757.5 6211280.6),6
C1ED6F82-9AC0-4D00-B7F9-EF22314B0C84,1996,297,751,POINT (573732.33 6227787.75),6
39774715-0286-4FB2-AD34-B3ED492D2259,1991,44,751,POINT (564146.76 6230309.63),6
F4D00CC5-661C-47EB-AA41-761F0D552119,1972,160,751,POINT (572997.71 6225047.41),6
97AF9050-BF0E-4B6D-A974-3B40A8FFA053,1970,94,751,POINT (573042.29 6225116.99),6
B66A3B33-AB03-4CDE-AB3A-1C5DB0DD1A70,1981,100,751,POINT (572321.53 6226449.92),6
2E5E90FC-8A85-4AC7-957C-935B23DECC89,1991,49,751,POINT (580848.8 6235509.65),6
988233E2-B8E8-4B65-97C9-32C13EA4DFD7,1989,110,751,POINT (574976.22 6218628.5),6
FCAD290E-14DC-4530-99F2-0D3B0453619A,1970,135,751,POINT (575039.62 6228679.83),6
AB386658-B301-4F16-A6D3-55B732C85A0E,1981,69,751,POINT (573118.41 6220916.28),6
0668BF7A-348A-4392-A544-94174F2E4EB5,1989,310,751,POINT (573327.25 6227769.35),6
9D3DFF61-436E-47D4-9C34-ACF1B51A29CD,1968,300,751,POINT (575048.06 6223919.68),6
9B781C4B-976F-4C08-9F06-9509CD7B5237,1986,70,751,POINT (574737.87 6223869.97),6
03793A42-F429-4E83-BE43-EE071796117C,1970,56,751,POINT (572498.99 6214531.66),6
3BFB907E-B13A-4839-A3DA-E8599683AC3B,1974,94,751,POINT (576438.87 6232256.23),6
4ABE4F9B-801B-40B1-81E5-C8AC8CD521E3,1954,98,751,POINT (573985.15 6225159.15),6
FD50D57C-AAC5-42F5-B0CB-43B6CE9E1119,1951,216,751,POINT (575177.46 6225716.13),6
31A372CF-B713-4DC2-8C4A-46033F4FFFF6,1952,91,751,POINT (574334.78 6225595.61),6
6CD15A6B-12B8-4902-9FC0-ACBBE5567DB6,1952,200,751,POINT (573235.53 6225786.89),6
4D95C5A7-0AE3-4913-A564-DB0772D60308,1962,83,751,POINT (569537.54 6223410.68),6
DC992727-A549-4612-AC19-3001F89605E6,1960,193,751,POINT (575054.02 6218032.32),6
D87A49EA-35D0-4970-A0B3-F300783393A5,1989,52,751,POINT (573005.1 6218921.42),10
121A7DC9-ECFE-4ED2-ABBD-58FF66B40267,1988,66,751,POINT (572578.75 6214250.13),6
6ADEC476-3488-457B-A928-1CAF21AB70E4,1960,91,751,POINT (571964.86 6219008.88),6
BA097BC9-60A5-4841-8332-6F8926876042,1976,894,751,POINT (570336.45 6225761.02),6
B0DCA315-13C9-4876-84A2-F96B25374262,1973,250,751,POINT (570665.08 6223222.62),6
E3D74822-0502-44C8-AD44-AABAFD6B22EB,1952,496,751,POINT (573798.35 6225685.32),6
7EDB7B02-0EF0-4D0F-8774-577B3E506FF4,1962,330,751,POINT (573151.18 6222486.25),6
5AB40F8C-C7CD-4631-9B98-6373B9A02F9B,1972,223,751,POINT (570299.04 6224371.36),6
AEDB647F-D447-41B8-A061-41E8020ADC11,1969,35,751,POINT (574109.59 6219802.45),10
FF1BA5C7-D679-4626-BB83-865303802BB4,1987,48,751,POINT (573788.66 6229977.24),6
5774937F-07F3-48CB-B509-47DAC11BD446,1959,50,751,POINT (574887.22 6224433.01),6
D3089ED5-0B93-4660-B306-69343F9EEC7B,1970,125,751,POINT (570937.24 6219552.36),6
A76CB1F2-6345-4214-9876-9AC9606172C8,1969,125,751,POINT (573689.02 6225092.99),6
61C7981C-3F5B-4A3F-99A1-920A2DC7BB1D,1957,25,751,POINT (573640.47 6225765.63),6
0A55885B-0982-4074-8B2E-62A0D47773C6,1964,25,751,POINT (573453.31 6226038.01),6
36606C11-7E69-4D66-952A-F5D66264492C,1959,45,751,POINT (575066.04 6224181.68),6
A3BF4FBA-47CF-4F80-9ED7-001BF40169C8,1998,29,751,POINT (568957.94 6219013.96),6
96D55A8F-E945-4D09-AE42-27D4DF8418F7,1999,122,751,POINT (567645.29 6227283.87),6
CB00E5E7-9972-4A9B-B558-EA37DEFE6AEF,1960,2,751,POINT (568016.56 6227879.77),6
2F1D4AC1-8D98-4D0C-B17D-34816F2D13A9,1978,83,751,POINT (578198.79 6229487.77),6
32B3570F-B174-4103-B5E4-8C6080DAE7AD,1972,75,751,POINT (570514.9 6226401.04),10
1059824E-F04F-4F63-BC21-CD59C3CC3BF3,1971,18,751,POINT (574024.83 6219796.19),6
D77A3378-F9FE-4731-9FE6-FAC218FE09D8,1950,36,751,POINT (575148.2 6226011.21),6
8C4B7B05-BBB4-4394-A073-E07E5C2EDA34,1965,555,751,POINT (575303.91 6226207.05),6
E47451C2-6342-4D06-866C-41E02967FB36,1964,75,751,POINT (572638.68 6219162.1),6
106AE4EB-3F4A-4D51-8F11-016FD92D919C,1975,89,751,POINT (574445.37 6228348.3),6
BCD4E7FF-C9EB-4E8B-B184-AC3A3D119D91,1975,113,751,POINT (574365.12 6228335.9),6
916D6FFA-AA8F-4335-947B-D060FF42E3A3,1984,538,751,POINT (573668.45 6227522.41),6
B9885C2F-FE1C-40AE-995C-390CC21812CF,1980,46,751,POINT (571418.71 6222558.72),6
37B7DC9C-7A22-4C20-9900-616EEF0C6E1C,1973,38,751,POINT (571490.69 6222613.25),6
06D8CA05-D63F-4281-B68E-F1F217AC5BEC,1980,46,751,POINT (571463.22 6222540.01),6
7DB7F17D-9F7C-461A-9764-0177CF006BEE,1979,44,751,POINT (571441.7 6222601.83),6
33D70B56-ADD5-410D-B6C0-2E3345E60031,1974,41,751,POINT (571517.23 6222618.58),6
E0EB666A-1802-42AD-A214-D470E28E8072,1985,38,751,POINT (571432.44 6222449.76),6
E2723F8F-4774-4503-AD2D-BF0469017597,1976,33,751,POINT (571560.29 6222520.57),6
148B5939-7835-47FE-90A7-216DCA2550FD,1973,40,751,POINT (571541.09 6222579.34),6
677C5635-D228-423D-92CD-87E1BB19C0D6,1969,65,751,POINT (573505.67 6226339.47),6
43C98519-3DCB-4EBC-BEF2-4FFB1281AAA4,1920,19,751,POINT (570309.25 6218724.07),6
759B2C0F-4A3C-4D12-B62C-CCE3C1795EDB,1962,222,751,POINT (573634.18 6222689.66),6
F5BC3F97-7053-4069-915D-E326096A028E,1987,13,751,POINT (569802.51 6226680.23),6
A3F52CBF-1AD7-4B2F-B952-38200A3DE39D,1986,35,751,POINT (571778.83 6222667.8),6
8A2BCA13-0A6E-4EF7-A28C-4DA77820CAB4,1973,152,751,POINT (574965.87 6228869.66),6
828A1684-2DED-449F-B5D7-EFFE04B5C86E,1997,500,751,POINT (573415.22 6227920.78),6
EE5DAB24-6829-41E9-B724-897CCE42DA54,1998,72,751,POINT (569337.18 6221906.41),6
9E4F2356-A7D9-42C4-9E55-75CEFA5E6EBA,1952,79,751,POINT (574261.92 6225551.76),6
6785EFD1-727D-4320-84DF-215D2675F96B,1960,103,751,POINT (573507.02 6222380.26),6
C4BB968C-E218-44B8-BE36-6EA7C17391B8,1968,324,751,POINT (573222.23 6220085.73),6
598E6D53-17B5-4FC4-A8B1-F00D49B0D908,1966,257,751,POINT (573184.35 6220181.55),6
37C46FAB-9832-4016-A098-543AB533EE4D,1958,124,751,POINT (573984.86 6223421.29),6
437A21F9-E5D5-48D7-A72D-1ACC0FB775F8,1970,468,751,POINT (580564.38 6232029.66),6
E79B1BDE-42D1-4560-AE42-FA2C33710E75,1970,300,751,POINT (580511.99 6232082.17),6
8CC8158A-7C41-4D7D-866C-73B55AC96EDB,1970,468,751,POINT (580620.63 6232080.68),6
15785756-E599-4CFE-B2F2-B61848A74B73,1970,468,751,POINT (580554.83 6232136.92),6
EF7F9C90-A01D-44CE-B9AA-872338A61579,1970,468,751,POINT (580487.07 6232124.65),6
2B523CAC-145A-4F4B-A4EB-9239161CA233,1976,468,751,POINT (580523.53 6232152.17),6
72693342-B584-4FC7-B886-538AA0F72021,1986,43,751,POINT (575606.28 6222653.49),6
17E3EB95-F656-4D8A-85AC-E497C48EA13B,1957,65,751,POINT (574202.79 6227204.81),10
93E17B91-6969-4999-9FA7-D403CC3A9DCF,1974,83,751,POINT (569181.58 6225332.73),6
EC878C5A-850E-43E1-8CCA-F58732A45C09,1935,534,751,POINT (573693.04 6224350.99),6
073F49ED-77BF-4C0E-B889-54420CEF58F4,1961,205,751,POINT (572064.74 6218927.72),6
B9F8F74B-0A2A-42FB-B598-E38D41DEB8FC,1959,99,751,POINT (574927.82 6223840.99),6
89D7F8E1-D806-400B-A983-0ADB484A9862,1976,215,751,POINT (573866.27 6229311.44),6
27635F94-3937-4A53-82D3-0F9BB6E1A026,1920,84,751,POINT (570533.46 6216751),10
ED4D6332-90BB-4528-91F6-FB55EF65F9BB,1959,100,751,POINT (575187.32 6224930.79),6
FEEC7230-2547-4BCA-87BA-08AE49BAABCA,1965,33,751,POINT (569021.59 6224853.34),10
F7A90EDE-6C65-4CD2-AA75-13937E8972DF,1971,58,751,POINT (572275.2 6223662.93),6
699A1512-D6AA-4DA5-8EED-E6875499E5D5,1973,300,751,POINT (577139.76 6232794.46),6
505E3BFA-0401-4F9A-BAD6-4E787D6EAE4C,1952,162,751,POINT (574761.48 6222550.94),6
86026C3C-A084-4B63-9E0C-69F6984A8E51,1989,103,751,POINT (569638.72 6225802.61),6
795F66AC-9EF5-44B2-AF7A-F8E336F47A78,1954,1000,751,POINT (575329.72 6228136.31),6
