uuid,identifier,createdBy,createdAt0,modifiedBy,modifiedA0,FeatureID,FeatureTy0,ShelterAu0,ShelterTi0,FeatureSo0,NumberOfI0,FeatureDe0,Latitude,Longitude,Northing,Easting,Accuracy,LanduseOn0,LanduseAr0,OverviewP0,LocaleDes0,EntrywayT0,Accessibl0,EntrywayF0,CommentsO0,EntrywayP0,Emergency0,Emergency1,NotesOnEm0,Emergency2,DistanceF0,InteriorD0,InteriorP0,CommentsA0
1000031683098229412,117-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-03 07:17:48.618 GMT,Lise Søndergaard Jensen,2023-05-03 07:22:25 GMT,117,"Shelter Type III,type 3A, one entrance, two emergency exits.",Lise Søndergaard Jensen,2023-05-03 09:17:09+02:00,Map,1,"the exit to the north is visible, the top of the entrance is visible. The shape is visible to the east, covered in trees to the west.",56.16810503333333,10.2181114,6225457.416341617,575638.6886228522,0.6 (taken from the top of the shelter. the entrance is not accessible.),Grass,"Urban structures (parking area, grave yard)","files/app/3710c292-8add-438f-82df-5aef54761647_image-1683098740438.original.jpg (from the S end of shelter. only able to see the two exits.) - files/app/daf6c9bf-0753-4846-8c43-0c962203ce05_image-1683098673330.original.jpg (from N end of shelter, Maria i",Placed between Skovvejen and the NE end of Nordre Kirkegaard (grave yard). Entrance from the parking area on the corner of Trojborgvej and Skovvejen.,Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),W,entryway covered in trees. not able to access the entryway.,files/app/bf2c1373-7161-4853-aaec-e8769747be2e_image-1683099353103.original.jpg,Square,Side,"visible and accessible, but not able to enter the shelter.",files/app/b702f119-d29f-4093-9fe9-c9aa3b5d96ed_image-1683099437180.original.jpg (N end exit) - files/app/cd74d94d-0ff3-4667-886f-05563cc2ee87_image-1683099540913.original.jpg (S end exit),0.4,not able to enter,NA,not any
1000031683102561881,118-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-03 08:29:21.881 GMT,Lise Søndergaard Jensen,2023-05-03 08:30:16 GMT,118,Shelter Type III,Lise Søndergaard Jensen,2023-05-03 10:29:21+02:00,Map,2,the feature is visible between the trees.,56.173913,10.222182833333333,6226108.262157506,575880.0345954234,0.9,Trees,Forest,files/app/9ed419e6-f738-435a-9a6a-af674fc0f5d5_image-1683102630049.original.jpg,"placed in Riis Skov, along Dronning Margrethes Vej, opposite Skovvangsvej. On the left when you enter the forest.",Concrete slabs,Sealed (as in a layer of concrete seals a doorway),WNW,"visible, easy to access, but not able to get access to the shelter.",files/app/18a23a00-e496-447d-b203-a205a1bda17a_image-1683102740107.original.jpg,Square,Side,"visible, easy to access, not able to enter shelter.",files/app/cac6a872-65d2-41b4-9022-f9a00fa11c82_image-1683102786706.original.jpg,0.4,not able to enter the shelter,NA,NA
1000031683102901840,119-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-03 08:35:01.841 GMT,Lise Søndergaard Jensen,2023-05-03 08:36:09 GMT,119,Shelter Type III,Lise Søndergaard Jensen,2023-05-03 10:35:01+02:00,Map,2,the feature is visible between the trees.,56.173723833333334,10.222167233333334,6226087.192477426,575879.4392257726,0.8,Trees,Forest,files/app/0758ae19-9064-4310-a32e-49ea5862d4f4_image-1683103097786.original.jpg,"placed in Riis Skov, along Dronning Margrethes Vej, opposite Skovvangsvej. On the right when you enter the forest.",Concrete slabs,Sealed (as in a layer of concrete seals a doorway),WNW,"visible, able to access, but not able to get access to the shelter.",files/app/f74ef307-f61b-42f1-9ed3-ffc3382e50e4_image-1683102998683.original.jpg,Square,Side,"visible, easy to access, not able to enter shelter.",files/app/bb898117-a67a-44a2-bf94-79984285d953_image-1683103063789.original.jpg,0.4,not able to enter the shelter,NA,not any
1000031683103704352,120-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-03 08:48:24.353 GMT,Lise Søndergaard Jensen,2023-05-03 08:51:38 GMT,120,Shelter Type III,Lise Søndergaard Jensen,2023-05-03 10:48:24+02:00,Map,2,the feature is visible between the trees.,56.17571795,10.22127805,6226308.141447273,575820.3062299306,0.8,Trees,Forest,files/app/4b079fd5-cb7a-4217-9250-eef8cc004cf0_image-1683103918904.original.jpg,"placed in Riis Skov, along Dronning Margrethes Vej opposite 101-103. On the left when you enter the forest.",Concrete slabs,Sealed (as in a layer of concrete seals a doorway),SW,"visible, able to access, but not able to get access to the shelter.",files/app/f7349f5f-d44e-43d0-aa39-915ab31810f4_image-1683104146259.original.jpg,Square,Side,"visible, easy to access, not able to enter shelter.",files/app/84c1d3c5-117a-4674-a108-21e02b0f3844_image-1683104173371.original.jpg,0.4,not able to enter the shelter,NA,not any
1000031683104212245,121-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-03 08:56:52.245 GMT,Lise Søndergaard Jensen,2023-05-03 09:04:01 GMT,121,Shelter Type III,Lise Søndergaard Jensen,2023-05-03 10:56:52+02:00,Map,2,the feature is visible between the trees.,56.1756171,10.22142145,6226297.075432123,575829.4071836438,0.8,Trees,Forest,files/app/51d1d382-ce69-42ba-a9c1-ca06b8663a73_image-1683104497979.original.jpg,"placed in Riis Skov, along Dronning Margrethes Vej opposite 101-103. On the right when you enter the forest.",Concrete slabs,Sealed (as in a layer of concrete seals a doorway),SSW,"visible, able to access, but not able to get access to the shelter.",files/app/d04555a6-31dc-42cf-a7b6-6f64316d71ce_image-1683104342149.original.jpg,Square,Side,"visible, easy to access, not able to enter shelter.",files/app/d17f8971-c818-44b0-b6bc-c8975d617a1f_image-1683104403213.original.jpg,0.35,not able to enter the shelter,NA,not any
1000031683105211070,122-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-03 09:13:49.330 GMT,Lise Søndergaard Jensen,2023-05-03 09:17:21 GMT,122,Shelter Type III,Lise Søndergaard Jensen,2023-05-03 11:13:31+02:00,Map,1,"easy to find, easy to recognize the shape.",56.17411761666666,10.217700216666668,6226126.111008672,575601.3421869171,0.7,Grass,Urban structures (placed in a yard between apartment buildings ),files/app/430161c3-2cb3-445b-beb5-ef675fe82af1_image-1683105699525.original.jpg - files/app/db0a0267-f317-4411-bb28-3d978dbfa144_image-1683106185182.original.jpg,"Placed in the yard behind Tordenskjoldsgade, close to the corner of Skovvangsvej and Tordenskjoldsgade. Entrance via Peder Skrams Gade 38-42.",Concrete slabs,Sealed (as in a layer of concrete seals a doorway),W,"visible, easy to access, not able to enter the shelter.",files/app/eb5e59b6-ea95-49a5-9df0-c7f958373025_image-1683105834145.original.jpg,Square,Side,"visible, easy to access, not able to enter the shelter.",files/app/6a98cb5e-0120-40ca-a48c-25e9aba66c2f_image-1683106054457.original.jpg,0.35,not able to enter the shelter.,NA,"really beautiful and well preserved shelter, lovely surroundings"
1000031683186844909,123-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-04 07:54:23.959 GMT,Lise Søndergaard Jensen,2023-05-04 07:56:35 GMT,123,"Shelter Type III,type IIIA",Lise Søndergaard Jensen,2023-05-04 09:54:04+02:00,Map,"3 (1 x IIIA, 2 x III)","type IIIA, easy to see the shape if the shelter in the landscape.",56.17242585,10.1834821,6225900.847442622,573480.2460537754,0.7,Grass (a couple of trees ),Street (apartment buildings behind),files/app/03618717-f727-4d89-a836-e4f4e254430d_image-1683187056885.original.jpg - files/app/166c0eea-83f2-4d91-bd3b-f2a167a636c0_image-1683187154562.original.jpg - files/app/4bff5133-0875-42f6-bc83-e82285e9e909_image-1683187108621.original.jpg,"placed along Paludan-Müllers Vej, between Ekkodalen and Mollevangs Alle.",Concrete slabs,Sealed (as in a layer of concrete seals a doorway),NE,"visible and accessible, but not able to enter the shelter.",files/app/a6ef8e0e-684e-4ae4-8af8-3078e38540b2_image-1683187459354.original.jpg,Square,Side,"visible and accessible, but not able to enter the shelter.",files/app/560f6a1b-5dcf-4bfa-b8d8-5caf97323590_image-1683187546294.original.jpg (SE end of shelter) - files/app/72e3b4b7-483c-4f85-81d8-e627ad34fc67_image-1683187493548.original.jpg (NW end exit),0.25,not able to enter the shelter.,NA,not any
1000031683187737175,124-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-04 08:08:57.176 GMT,Lise Søndergaard Jensen,2023-05-04 08:10:30 GMT,124,Shelter Type III,Lise Søndergaard Jensen,2023-05-04 10:08:56+02:00,Map,"3 (1 x IIIA, 2 x III)",easy to see the shape of the shelter in the landscape.,56.17184348333333,10.183877116666666,6225836.455990232,573505.883235547,0.6,Grass (a couple of trees ),Street (apartment buildings behind),files/app/3675e23f-5a71-4dbe-9767-d91da1efc7ef_image-1683187933771.original.jpg,"placed along Paludan-Müllers Vej, between Ekkodalen and Mollevangs Alle. SE of shelter 123.",Concrete slabs,Sealed (as in a layer of concrete seals a doorway),NE,"visible and accessible, but not able to enter the shelter.",files/app/6f0fbf33-fa84-4d61-9055-971a132ae654_image-1683187873595.original.jpg,Square,Side,"visible and accessible, but not able to enter the shelter.",files/app/56fd64bd-c56b-46dc-a47f-6b5ff82be9f1_image-1683187894218.original.jpg,0.25,not able to enter the shelter.,NA,not any
1000031683187987589,125-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-04 08:13:07.589 GMT,Lise Søndergaard Jensen,2023-05-04 08:13:45 GMT,125,Shelter Type III,Lise Søndergaard Jensen,2023-05-04 10:13:07+02:00,Map,"3 (1 x IIIA, 2 x III)",easy to see the shape of the shelter in the landscape.,56.17172635,10.1841577,6225823.719148825,573523.5273064857,0.6,Grass (a couple of trees ),Street (apartment buildings behind),files/app/114c31d7-7bb4-40e9-a527-4a94f83e98be_image-1683188136408.original.jpg,"placed along Paludan-Müllers Vej, between Ekkodalen and Mollevangs Alle. SE of shelter 124.",Concrete slabs,Sealed (as in a layer of concrete seals a doorway),NE,"visible and accessible, but not able to enter the shelter.",files/app/974f9fd2-0e2f-4859-8b3d-451b51c13a4b_image-1683188040655.original.jpg,Square,Side,"visible and accessible, but not able to enter the shelter.",files/app/3b7be033-5988-45b1-856b-eb0fbbf2cb2f_image-1683188079477.original.jpg,0.25,not able to enter the shelter.,NA,not any
1000031683188243809,126-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-04 08:17:23.809 GMT,Lise Søndergaard Jensen,2023-05-04 08:24:12 GMT,126,Shelter Type III,Lise Søndergaard Jensen,2023-05-04 10:17:23+02:00,Map,"1 (1 x IIIA, 2 x III)",difficult to see the shape of the shelter in the landscape. The door is visible.,56.170582366666665,10.18309495,6225695.271180088,573459.7296312812,0.6,Trees (a couple of trees ),Street (apartment buildings behind),files/app/4db717b1-5461-469b-bd35-47c8730908fa_image-1683188710649.original.jpg,"placed along Uglevej, on the corner of Fuglsangs Alle",Concrete slabs,Sealed (as in a layer of concrete seals a doorway),S,"visible and accessible, but not able to enter the shelter.",files/app/d62fd3db-82ce-4fa9-b525-ecf4b96a8e9c_image-1683188888612.original.jpg,Square,Side,not visible and not accessible from neither N or S.,"files/app/f68bc24a-93f9-4401-93c8-618b395f9a20_image-1683188974224.original.jpg (not able to see exit nor swan neck, but it should be in this area)",0.0 (not able to see the distance),not able to enter the shelter.,NA,not any
1000031683190176417,127-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-04 08:49:47.855 GMT,Lise Søndergaard Jensen,2023-05-04 08:51:25 GMT,127,Shelter Type III,Lise Søndergaard Jensen,2023-05-04 10:49:36+02:00,NA,2,"easy to find the shelter, the shape is visible.",56.16852731666667,10.1802799,6225463.566908392,573288.863556986,0.7,Playground (grass),Playground or schoolyard,files/app/aaba2309-d6ac-47c7-972e-cab93163f781_image-1683190362773.original.jpg,"placed on the playground on the corner of Blaamejsevej, Falkevej og Nattergalevej.",Concrete slabs,Sealed (as in a layer of concrete seals a doorway),N,"visible, accessible, but not able to enter the shelter.",files/app/c26f201d-50e8-4da1-9fea-02e140ee38d7_image-1683190471718.original.jpg,Square,Side,"visible, accessible, not able to enter the shelter.",files/app/528b2646-07b9-4a58-8010-56fdd6dbafa8_image-1683190492893.original.jpg,0.25,not able to enter the shelter.,NA,"well preserved, integrated in the playground."
1000021683190368056,239-{Shelter_Type_III},Adela Sobotkova,2023-05-04 08:52:58.204 GMT,Adela Sobotkova,2023-05-04 08:55:32 GMT,239,Shelter Type III,Adela Sobotkova,2023-05-04 10:52:47+02:00,Map,1,"type Iii next to/west side of strandvejen , at the bottom of mindenpark, with deep entrance (8 concrete bars), hard to see, covered by scrub",56.1302764,10.21259155,6221241.406752764,575369.9593633777,0.8,Shrubs,Grassland or park,files/app/6ab87a05-fc7f-4cc8-b429-9f9f4af40c4c_image-1683190594053.original.jpg,NA,Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),SE,NA,files/app/988293f9-2dd8-4e11-89ef-4d7d1d927c8b_image-1683190551338.original.jpg,Square,Side,"covered in vegetation,  hard too see but standard concrete cover and Swan neck same height",files/app/5c73ff81-5ea1-4561-ba27-32787470aec6_image-1683190751599.original.jpg,0.3,inaccessible,NA,NA
1000031683190671931,128-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-04 08:57:51.932 GMT,Lise Søndergaard Jensen,2023-05-04 08:58:44 GMT,128,Shelter Type III,Lise Søndergaard Jensen,2023-05-04 10:57:51+02:00,NA,2,"easy to find the shelter, the shape is visible.",56.168543983333336,10.180181433333333,6225465.3171345,573282.7179072166,0.5,Grass,Playground or schoolyard,files/app/c6fd4f30-80ff-4a39-b6b8-7bab7599f496_image-1683190683562.original.jpg,"placed on the playground on the corner of Blaamejsevej, Falkevej og Nattergalevej.",Concrete slabs,Sealed (as in a layer of concrete seals a doorway),S,"visible, accessible, but not able to enter the shelter.",files/app/34446bac-5a24-41b1-972d-447c0a6b79f1_image-1683190747081.original.jpg,Square,Side,"visible, accessible, not able to enter the shelter.",files/app/786de4e7-1b31-49a7-9770-ce044e3c8d0b_image-1683190759066.original.jpg,0.25,not able to enter the shelter.,NA,"well preserved, integrated in the surroundings."
1000021683191024254,240-{Shelter_Type_III},Adela Sobotkova,2023-05-04 09:03:44.255 GMT,Adela Sobotkova,2023-05-04 09:11:30 GMT,240,Shelter Type III,Adela Sobotkova,2023-05-04 11:03:44+02:00,Map,1,"lovely type Iii at the bottom of mindenpark, clear and nice visible and accessible , with a bench in front and owed lawn",56.13068091666667,10.211114416666666,6221284.812978017,575277.361452413,0.6,Grass,Grassland or park,files/app/45fb3025-21dc-4b7f-ba4c-88eef24cbcd4_image-1683191091757.original.jpg - files/app/666cd68a-b9fa-405d-a74f-2f417e56438e_image-1683191410110.original.jpg,NA,Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),SW,hole under the concrete big enough for a dog,files/app/3fda455c-9321-4317-b030-662acc42fb5e_image-1683191322361.original.jpg,Square,Side,"North edge, standard. metal cover and swan neck same height",files/app/f215d679-0071-409e-a8cd-30f777b7c901_image-1683191391516.original.jpg,0.3,inaccessible,NA,NA
1000021683191516607,241-{Shelter_Type_III},Adela Sobotkova,2023-05-04 09:11:56.607 GMT,Adela Sobotkova,2023-05-04 09:12:50 GMT,241,Shelter Type III,Adela Sobotkova,2023-05-04 11:11:56+02:00,Map,1,"lovely type Iii at the bottom of mindenpark, clear and nice visible and accessible , with a bench in front and mowed lawn, this is the northern one of the two",56.130841116666666,10.21091635,6221302.425605926,575264.7383148358,0.6,Grass,Grassland or park,files/app/0488addb-b8cc-42f7-a4a9-ce2d7c600022_image-1683191680055.original.jpg,bottom of mindenpark,Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),SW,top of entrance barred with metal sheet,files/app/84fa07d6-8dc4-442a-8a8f-5202b66dfc72_image-1683191595775.original.jpg,Square,Side,"North edge, standard. metal cover and swan neck same height",files/app/b8508200-ad47-4da8-b431-1216e9b40632_image-1683191619843.original.jpg,0.3,inaccessible,NA,NA
1000021683191909357,242-{Shelter_Type_III},Adela Sobotkova,2023-05-04 09:18:29.358 GMT,Adela Sobotkova,2023-05-04 09:22:21 GMT,242,Shelter Type III,Adela Sobotkova,2023-05-04 11:18:29+02:00,Map,1,"type Iii next to/west side of strandvejen , at the bottom of mindenpark, with deep entrance (8 concrete bars), hard to see, covered by scrub and wild roses",56.12992801666667,10.2124112,6221202.438104871,575359.4314535578,0.6,Shrubs,Grassland or park,files/app/0057be14-1a99-4fb7-9617-ba03751656ba_image-1683191920854.original.jpg,bottom of mindenpark,Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),SE,"serious vegetation, scrub and roses, hard to see access and photograph, but standard concrete chimney and 5 slab entrance",files/app/e8567701-a337-4f5f-b539-cc1d916bf53a_image-1683192047868.original.jpg,Square,Side,"covered in vegetation,  hard too see but standard concrete cover and Swan neck same height",files/app/7c56f4d0-0963-4d99-9ea1-305be437373f_image-1683191991056.original.jpg,0.3,inaccessible,NA,NA
1000031683191922424,129-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-04 09:19:08.816 GMT,Lise Søndergaard Jensen,2023-05-04 09:20:33 GMT,129,Shelter Type III,Lise Søndergaard Jensen,2023-05-04 11:18:42+02:00,Map,3,"covered in plants, the shape is not easy to see.",56.16268035,10.176505616666667,6224808.845539047,573065.6144392127,0.6,Shrubs (trees ),"Grassland or park (street, grave yard)",files/app/2dee28ac-58d6-468c-b8bf-9af09bff3926_image-1683192165862.original.jpg,"placed in the cemetery, in the nothern corner, along Viborgvej.",Other (open to the stairs down to the shelter.),Open,N,"difficult to access the entrance, but possible. The shelter is open.",files/app/04456d0e-6988-45f9-96eb-69a09741220b_image-1683192214232.original.jpg,Square,Side,"visible among the trees, difficult to access.",files/app/73438640-2cf2-4f0d-9288-abefd34412df_image-1683192921681.original.jpg,0.35,accessible and well preseved. Wooden benches along the sides.,files/app/3afe357e-eba4-4fbb-8487-6306f3117e5b_image-1683192299042.original.jpg,close to the command shelter on the corner of Fenrisvej and Viborgvej.
1000021683192695993,243-{Shelter_Type_III},Adela Sobotkova,2023-05-04 09:31:54.643 GMT,Adela Sobotkova,2023-05-04 09:33:15 GMT,243,Shelter Type III,Adela Sobotkova,2023-05-04 11:31:35+02:00,Map,1,"shelter next to marselisborg chateau parking lot, shrouded in young trees and scrub,",56.125327133333336,10.21591,6220694.232016732,575585.9161818239,0.6,Trees,Forest,files/app/c2cd4825-a01a-498d-b2e7-001e5627cb40_image-1683193000829.original.jpg,NA,Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),SW,accessible even if in forest and surrounded by shrubs,files/app/2db03ede-8d1b-4412-97e4-026a23c95cc6_image-1683192834643.original.jpg,Square,Side,"n edge, standard, concrete cover, obscured by vegetation",files/app/9d711fcc-d6fd-493e-b9c9-69f7cfea0524_image-1683192948153.original.jpg,0.3,NA,NA,NA
1000031683193066747,130-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-04 09:37:46.748 GMT,Lise Søndergaard Jensen,2023-05-04 09:38:28 GMT,130,Shelter Type III,Lise Søndergaard Jensen,2023-05-04 11:37:46+02:00,Map,3,"covered in plants, the shape is not easy to see.",56.1628057,10.176165183333334,6224822.435330237,573044.235419365,0.6,Shrubs (trees ),"Grassland or park (street, grave yard)",files/app/b0f62710-0b8f-4208-886a-3aee2979fac0_image-1683193194552.original.jpg,"placed in the cemetery, in the nothern corner, along Viborgvej.",Other (open to the stairs down to the shelter.),Locked,N,"difficult to access the entrance, but possible. The shelter is locked.",files/app/b0c8c2f5-4a09-46f1-973c-c5e91a78a92a_image-1683193170217.original.jpg,Square,Side,"visible among the trees, difficult to access.",files/app/cba66607-3199-48de-a064-7d2977451590_image-1683193314130.original.jpg,0.35,not accessible.,NA,close to the command shelter on the corner of Fenrisvej and Viborgvej.
1000021683193080682,244-{Shelter_Type_III},Adela Sobotkova,2023-05-04 09:38:00.682 GMT,Adela Sobotkova,2023-05-04 09:43:33 GMT,244,Shelter Type III,Adela Sobotkova,2023-05-04 11:38:00+02:00,Map,1,"shelter next to marselisborg chateau parking lot, shrouded in young trees and scrub,",56.1253619,10.215382283333334,6220697.523267588,575553.0448726977,0.6,Trees,Forest (part forest part grassy mound),files/app/6db211bb-c9b4-43ac-bcd2-bed760c24228_image-1683193087302.original.jpg,"next to parking lot by never ending bridge chateaux, this is northern one of the pair q",Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),E,"mirror reverse of 243, accessible as facing a road and parking lot across a mound with forest behind and surrounded by shrubs",files/app/79600c5a-7248-4c0b-9220-8f01d83f332b_image-1683193360850.original.jpg,Square,Side,"west edge, standard, concrete cover, obscured by vegetation",files/app/ed51a460-dcd7-4a57-a443-4072cf3f55bf_image-1683193496114.original.jpg,0.3,NA,NA,NA
1000031683193400201,131-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-04 09:43:20.201 GMT,Lise Søndergaard Jensen,2023-05-04 09:44:03 GMT,131,Shelter Type III,Lise Søndergaard Jensen,2023-05-04 11:43:20+02:00,Map,3,"covered in plants, behind fence, the shape is not easy to see.",56.163008016666666,10.175772483333333,6224844.5356181,573019.464738579,0.6,Trees (trees ),"Grassland or park (street, grave yard)",files/app/1fbcf9fd-d426-45d6-89ca-dce15fed63f1_image-1683193453236.original.jpg,placed on the corner of Fenrisvej and Viborgvej.,Other (open to the stairs down to the shelter.),Open (but behind fence.),N,"difficult to access the entrance, but possible. The shelter is open, but the fence is locked.",files/app/06e39cd9-6c17-4e81-b191-786065284f62_image-1683193629480.original.jpg,Square,Side,"visible among the trees, not able to access due to fence.",files/app/1f10d24c-c657-425e-8988-e6eaee589587_image-1683193684762.original.jpg,0.35,"open,but not accessible due to fence.",NA,close to the command shelter on the corner of Fenrisvej and Viborgvej.
1000021683193798024,245-{Shelter_Type_III},Adela Sobotkova,2023-05-04 09:50:13.323 GMT,Adela Sobotkova,2023-05-04 09:53:18 GMT,245,Shelter Type III,Adela Sobotkova,2023-05-04 11:49:57+02:00,Map,1,"type 3, west of strandvejen, nearly parallel with the ground  and flat lying entryway. large trees on top easily accessible and visible if you are close and know what you are looking at",56.127255383333335,10.2136583,6220906.3630071385,575442.174610774,0.5,Trees (grass),Grassland or park,files/app/8be50c37-e29c-4578-8492-6d93b12c0e0f_image-1683194245910.original.jpg,just north of hotel at the end of strandvejen Beach where the bike path begins. parallel to the road. 3m off the bike path,Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),W,"faces the road, is at north of the shelter",files/app/1f727d73-583e-4b19-a2c9-70bcb0dc650d_image-1683194024123.original.jpg,Square,Side,deeply buried only .5m sticks out,files/app/e2271fb9-2fde-4d66-ad01-7fd17fc346e6_image-1683194170660.original.jpg,0.3,inaccessible,NA,NA
1000031683193820090,132-{Other},Lise Søndergaard Jensen,2023-05-04 09:50:31.796 GMT,Lise Søndergaard Jensen,2023-05-04 09:55:08 GMT,132,"Other,command shelter",Lise Søndergaard Jensen,2023-05-04 11:50:20+02:00,Map,"Other (not accessible due to fence, more than one entrance and exit)","we are not able to see the whole feature, so e are not able to  determine the type.",56.162991,10.175783166666667,6224842.653120259,573020.1604599701,0.5 (taken at the entrance along Viborgvej ),Trees,Forest,files/app/3bf84709-5769-4639-ae7e-de0e4273b220_image-1683194156592.original.jpg,on the corner of Fenrisvej and Viborgvej,Other (open stairs down to the shelter ),Locked,N,locked behind fence,files/app/76a1bcfe-370d-4293-aa1e-e3e3943547e1_image-1683194288369.original.jpg,"Other (more than one, not able to find all)",Other,"behind fence, not able to see them all",files/app/f226de49-1389-4ad0-bc72-6f37c9bcd7c8_image-1683194430290.original.jpg,0.0,whole area behind fence,NA,central command shelter in Aarhus
1000021683194733565,246-{Other},Adela Sobotkova,2023-05-04 10:06:35.145 GMT,Adela Sobotkova,2023-05-04 10:12:31 GMT,246,Other,Adela Sobotkova,2023-05-04 12:05:33+02:00,Map,"NA",clusters of broken concrete slabs support the beach front to north and south of a metal covered exit or entrance? none of these are standard thickness or shape but they are in the place in the map and so merit description. I take point over the entry whi,56.1297784,10.213701383333333,6221187.197091646,575439.9133114831,0.6,Grass,Other (beach),files/app/38784b1d-9ea2-4663-8c57-d66d9d8cc1e5_image-1683194985889.original.jpg,strandvejen beach,Other,Locked,W,new concrete entrance with metal lid screwed on,files/app/6bc6f0e5-aecd-4f13-8901-1d27f85a73f3_image-1683195054031.original.jpg,"NA","NA",not found,NA,NA,NA,NA,NA
1000031683195259394,133-{Shelter_Type_IV},Lise Søndergaard Jensen,2023-05-04 10:14:57.656 GMT,Lise Søndergaard Jensen,2023-05-04 10:20:19 GMT,133,Shelter Type IV,Lise Søndergaard Jensen,2023-05-04 12:14:19+02:00,Map,1,the shape is not visible in the surroundings. Only the exit is visible.,56.165391166666666,10.1678914,6225101.444485705,572525.5572747069,0.6,Trees,Street,files/app/94525043-4dd5-4fb9-8d32-b574f14ec30f_image-1683195747629.original.jpg (Maria stands on top of the entrance.),"Along Viborgvej, near to Hoejkolvej, in the northwest corner of Praestevangsparken.","Other (not able to determine, the entryway is covered in plants )",Barred (concrete slabs or earthen cover bar access fully or partially),N,"covered in plants, not visible, not accessible.",files/app/69988990-1959-47d5-9467-6653614d57f0_image-1683195693981.original.jpg,Round,Side,"partly visible, covered in plants",files/app/1cf49fee-1e44-4ab7-b817-ca6ff2d1f937_image-1683195715307.original.jpg,2.0,not able to enter,NA,not any.
1000021683196242196,247-{Shelter_Type_III},Adela Sobotkova,2023-05-04 10:31:29.298 GMT,Adela Sobotkova,2023-05-04 10:40:36 GMT,247,"Shelter Type III,subtype 3A",Adela Sobotkova,2023-05-04 12:30:42+02:00,NA,2,"two type 3 shelters (3a subtype)positioned in l-shape.wings share central entryway via stairwell converging at the corner , two chimneys above, clear and accessible , double capacity",56.14013443333333,10.208096983333334,6222333.61059779,575071.3990924931,0.5,Trees,Grassland or park,files/app/5fd67f18-f89f-4332-9d18-4faf02c44dd8_image-1683196927022.original.jpg,"at the tankrogen parking driveway, entrance faces the road",Doorway,Locked,NNW,stairs lead down to two metal locked doorways to two almost perpendicular shelter spaces,files/app/07639259-e79a-41d5-8110-50f924bf19db_image-1683196507899.original.jpg - files/app/6e7fa55f-9d05-4347-8c25-511c41051146_image-1683196535462.original.jpg,Square,Side,"square concrete covered standard with swanneck  overgrown with vineyard and trees, 5he east one abuts next shelter 248",files/app/527e12eb-35e9-4b67-8dcf-6339d7bfd9de_image-1683196856969.original.jpg - files/app/dce52153-77c2-40a3-81d4-4d30b71c6b7f_image-1683196983815.original.jpg,0.3,"covered in litter otherwise clear, graffiti on doors",files/app/1186b572-7c79-4080-b956-833416febb1f_image-1683196618860.original.jpg - files/app/ab2c4da2-0936-4d7d-b004-515df3b0e294_image-1683196632052.original.jpg,looks openable
